timestamp,past_corr,current_corr
2019-12-10 00:00:00, 0.8820999999999998, 0.66
2019-12-11 00:00:00, 0.8826999999999998, 0.78
2019-12-12 00:00:00, 0.8843999999999997, 0.99
2019-12-13 00:00:00, 0.8853999999999997, 0.99
2019-12-16 00:00:00, 0.8855999999999997, 0.62
2019-12-17 00:00:00, 0.8842999999999998, 0.71
2019-12-18 00:00:00, 0.8823999999999999, 0.69
2019-12-19 00:00:00, 0.8802999999999999, 0.63
2019-12-20 00:00:00, 0.8804, 0.67
2019-12-23 00:00:00, 0.8793999999999998, 0.71
2019-12-24 00:00:00, 0.8764999999999997, 0.64
2019-12-26 00:00:00, 0.8744999999999998, 0.77
2019-12-27 00:00:00, 0.8725999999999998, 0.79
2019-12-30 00:00:00, 0.8708999999999998, 0.79
2019-12-31 00:00:00, 0.8693999999999998, 0.78
2020-01-02 00:00:00, 0.8673000000000002, 0.72
2020-01-03 00:00:00, 0.8663000000000001, 0.99
2020-01-06 00:00:00, 0.8668, 0.75
2020-01-07 00:00:00, 0.8658000000000001, 0.77
2020-01-08 00:00:00, 0.8642000000000002, 0.95
2020-01-09 00:00:00, 0.8662000000000001, 0.91
2020-01-10 00:00:00, 0.8658000000000001, 0.88
2020-01-13 00:00:00, 0.8651000000000002, 0.96
2020-01-14 00:00:00, 0.8656000000000001, 0.73
2020-01-15 00:00:00, 0.8646, 0.86
2020-01-16 00:00:00, 0.8649000000000001, 0.88
2020-01-17 00:00:00, 0.8640000000000001, 0.62
2020-01-21 00:00:00, 0.8616000000000001, 0.98
2020-01-22 00:00:00, 0.8622, 0.67
2020-01-23 00:00:00, 0.8606000000000001, 0.74
2020-01-24 00:00:00, 0.8584, 0.91
2020-01-27 00:00:00, 0.8589999999999998, 0.96
2020-01-28 00:00:00, 0.8589999999999998, 0.79
2020-01-29 00:00:00, 0.8573999999999998, 0.87
2020-01-30 00:00:00, 0.8563, 0.89
2020-01-31 00:00:00, 0.8592999999999997, 0.94
2020-02-03 00:00:00, 0.8593999999999998, 0.74
2020-02-04 00:00:00, 0.8576999999999998, 0.97
2020-02-05 00:00:00, 0.8605999999999997, 0.93
2020-02-06 00:00:00, 0.8615999999999998, 0.7
2020-02-07 00:00:00, 0.8588999999999999, 0.82
2020-02-10 00:00:00, 0.861, 0.63
2020-02-11 00:00:00, 0.858, 0.82
2020-02-12 00:00:00, 0.8571, 0.66
2020-02-13 00:00:00, 0.8553999999999998, 0.66
2020-02-14 00:00:00, 0.8536999999999998, 0.79
2020-02-18 00:00:00, 0.8557999999999999, 0.85
2020-02-19 00:00:00, 0.8548999999999998, 0.9
2020-02-20 00:00:00, 0.8549999999999999, 0.78
2020-02-21 00:00:00, 0.8541, 0.91
2020-02-24 00:00:00, 0.8542999999999998, 0.98
2020-02-25 00:00:00, 0.8563, 0.99
2020-02-26 00:00:00, 0.8569999999999999, 0.84
2020-02-27 00:00:00, 0.8562999999999998, 0.98
2020-02-28 00:00:00, 0.8582999999999998, 0.94
2020-03-02 00:00:00, 0.8582999999999998, 0.96
2020-03-03 00:00:00, 0.8619999999999999, 0.93
2020-03-04 00:00:00, 0.8615999999999999, 0.78
2020-03-05 00:00:00, 0.8606, 0.96
2020-03-06 00:00:00, 0.8615999999999999, 0.98
2020-03-09 00:00:00, 0.8615999999999999, 1.0
2020-03-10 00:00:00, 0.8654000000000002, 0.98
2020-03-11 00:00:00, 0.8662000000000001, 1.0
2020-03-12 00:00:00, 0.8695000000000002, 1.0
2020-03-13 00:00:00, 0.8730999999999998, 0.98
2020-03-16 00:00:00, 0.8734999999999998, 1.0
2020-03-17 00:00:00, 0.8738999999999999, 0.75
2020-03-18 00:00:00, 0.8744999999999998, 0.94
2020-03-19 00:00:00, 0.8766999999999997, 0.69
2020-03-20 00:00:00, 0.8743999999999997, 0.76
2020-03-23 00:00:00, 0.8731999999999998, 0.9
2020-03-24 00:00:00, 0.8734999999999998, 1.0
2020-03-25 00:00:00, 0.8779999999999998, 0.73
2020-03-26 00:00:00, 0.8768999999999997, 0.94
2020-03-27 00:00:00, 0.8776999999999997, 0.89
2020-03-30 00:00:00, 0.8772999999999997, 0.7
2020-03-31 00:00:00, 0.8747999999999998, 0.94
2020-04-01 00:00:00, 0.8762999999999996, 1.0
2020-04-02 00:00:00, 0.8798999999999998, 0.75
2020-04-03 00:00:00, 0.8788999999999999, 0.84
2020-04-06 00:00:00, 0.8810999999999999, 0.99
2020-04-07 00:00:00, 0.8832999999999998, 0.77
2020-04-08 00:00:00, 0.8838999999999999, 0.99
2020-04-09 00:00:00, 0.8853, 0.93
2020-04-13 00:00:00, 0.8881, 0.94
2020-04-14 00:00:00, 0.8883000000000001, 0.88
2020-04-15 00:00:00, 0.8903000000000003, 0.95
2020-04-16 00:00:00, 0.8941, 0.85
2020-04-17 00:00:00, 0.8946, 0.94
2020-04-20 00:00:00, 0.8966, 0.69
2020-04-21 00:00:00, 0.8954999999999999, 0.97
2020-04-22 00:00:00, 0.8970999999999999, 0.79
2020-04-23 00:00:00, 0.8972, 0.69
2020-04-24 00:00:00, 0.8963000000000004, 0.88
2020-04-27 00:00:00, 0.8963000000000004, 0.88
2020-04-28 00:00:00, 0.8964000000000003, 0.8
2020-04-29 00:00:00, 0.8954, 1.0
2020-04-30 00:00:00, 0.8958999999999999, 0.93
2020-05-01 00:00:00, 0.898, 1.0
2020-05-04 00:00:00, 0.8987, 0.72
2020-05-05 00:00:00, 0.8998, 0.82
2020-05-06 00:00:00, 0.9015000000000001, 0.94
2020-05-07 00:00:00, 0.9033000000000001, 0.87
2020-05-08 00:00:00, 0.9027000000000001, 0.93
2020-05-11 00:00:00, 0.9037000000000001, 0.91
2020-05-12 00:00:00, 0.9060000000000002, 0.98
2020-05-13 00:00:00, 0.9068999999999999, 0.96
2020-05-14 00:00:00, 0.9086000000000002, 0.95
2020-05-15 00:00:00, 0.9099000000000003, 0.83
2020-05-18 00:00:00, 0.9120000000000001, 0.99
2020-05-19 00:00:00, 0.9155000000000002, 0.96
2020-05-20 00:00:00, 0.9176000000000003, 0.98
2020-05-21 00:00:00, 0.9181000000000004, 0.84
2020-05-22 00:00:00, 0.9180000000000004, 0.5
2020-05-26 00:00:00, 0.9156000000000003, 0.96
2020-05-27 00:00:00, 0.9165000000000003, 0.94
2020-05-28 00:00:00, 0.9196000000000004, 1.0
2020-05-29 00:00:00, 0.9197000000000003, 0.94
2020-06-01 00:00:00, 0.9200000000000003, 0.74
2020-06-02 00:00:00, 0.9191000000000003, 0.75
2020-06-03 00:00:00, 0.9184000000000003, 0.98
2020-06-04 00:00:00, 0.9194000000000002, 0.94
2020-06-05 00:00:00, 0.9208000000000004, 0.99
2020-06-08 00:00:00, 0.9220999999999998, 0.9
2020-06-09 00:00:00, 0.9253999999999999, 0.93
